is_sell,Class,amount_scaled,quantity_scaled,hour,minute
1,0,0.7450019995492437,-0.07963298697256176,5,37
0,0,0.7452231413933393,-0.0508489327802011,5,37
1,0,0.7450019995492437,-0.04367682625386538,5,37
1,0,0.7450019995492437,-0.07236525235920824,5,37
0,0,0.7452231413933393,-0.049510139561951765,5,37
0,0,0.7452231413933393,-0.07666851627500966,5,37
0,0,0.7452231413933393,-0.0991411167241949,5,37
0,0,0.7452231413933393,-0.10038428185542642,5,37
1,0,0.7450019995492437,-0.08776137436907556,5,37
0,0,0.7452231413933393,-0.09369031576417976,5,37
1,0,0.7450019995492437,-0.05572596521810938,5,37
1,0,0.7450019995492437,-0.09981051333331957,5,37
1,0,0.7450019995492437,-0.0961766460266428,5,37
0,0,0.7452231413933393,-0.09483785280839348,5,37
0,0,0.7452231413933393,-0.09149086976277014,5,37
0,0,0.7452231413933393,-0.09990614142033738,5,37
1,0,0.7450019995492437,-0.09923674481121272,5,37
1,0,0.7450019995492437,-0.0970372988098031,5,37
0,0,0.7452231413933393,-0.08288434193116728,5,37
0,0,0.7452231413933393,-0.09942800098524833,5,37
0,0,0.7452231413933393,-0.09770669541892776,5,37
0,0,0.7452231413933393,-0.09694167072278528,5,37
0,0,0.7452231413933393,0.10741555123427364,5,37
1,0,0.7450019995492437,-0.09359468767716196,5,37
1,0,0.7450019995492437,0.3770867566244965,5,37
1,0,0.7450019995492437,-0.05563033713109158,5,37
0,0,0.7452231413933393,-0.10028865376840862,5,37
0,0,0.7452231413933393,-0.06758384800831777,5,37
0,0,0.7452231413933393,-0.09952362907226614,5,37
1,0,0.7450019995492437,-0.09990614142033738,5,37
0,0,0.7452231413933393,0.021254644831227267,5,37
0,0,1.1837474184646328,-0.10038428185542642,5,38
0,0,1.1837474184646328,-0.10028865376840862,5,38
0,0,1.1941410851425955,-0.10038428185542642,5,38
0,0,1.195246794363717,-0.10038428185542642,5,38
0,0,1.195246794363717,-0.10028865376840862,5,38
0,0,1.1954679362078127,-0.08489253175854128,5,38
0,1,1.1954679362078127,-0.050275164258094245,5,38
0,0,1.1954679362078127,-0.09942800098524833,5,38
0,1,1.1954679362078127,0.08876807426580079,5,38
0,0,1.1954679362078127,-0.10038428185542642,5,38
0,0,1.1954679362078127,-0.10028865376840862,5,38
0,0,1.1956890780519083,-0.10038428185542642,5,38
0,0,1.2049770355090712,-0.0810674082778289,5,38
0,0,1.2089575887047224,-0.09340343150312633,5,38
0,0,1.2089575887047224,-0.09531599324348253,5,38
0,0,1.2089575887047224,-0.08192806106098918,5,38
0,0,1.2111690071469654,-0.10038428185542642,5,38
0,0,1.2129381419003735,-0.10028865376840862,5,38
0,0,1.2268700780857964,-0.10028865376840862,5,38
0,0,1.2273123617743094,-0.10028865376840862,5,38
0,0,1.227533503618405,-0.10038428185542642,5,38
0,0,1.235936893698542,-0.07236525235920824,5,38
0,0,1.2531859575470075,-0.09340343150312633,5,38
0,0,1.2531859575470075,-0.09531599324348253,5,38
0,0,1.2531859575470075,-0.08192806106098918,5,38
0,0,1.26181048947124,-0.10028865376840862,5,38
0,0,1.2620316313153357,-0.10038428185542642,5,38
0,0,1.2686658866417426,-0.07934610271150834,5,38
1,0,1.2684447447976472,-0.09990614142033738,5,38
0,0,1.2686658866417426,-0.09225589445891261,5,38
1,0,1.2684447447976472,-0.09933237289823052,5,38
1,0,1.2684447447976472,-0.06041174148198204,5,38
0,0,1.2686658866417426,-0.08881328332627147,5,38
0,0,1.2686658866417426,-0.09761106733190995,5,38
0,0,1.2686658866417426,-0.10038428185542642,5,38
0,0,1.2686658866417426,-0.10028865376840862,5,38
0,0,1.2686658866417426,-0.08278871384414947,5,38
0,1,1.2686658866417426,-0.010685136232721102,5,38
1,0,1.2684447447976472,-0.09483785280839348,5,38
0,0,1.2686658866417426,-0.096081017939625,5,38
0,0,1.2686658866417426,-0.07657288818799186,5,38
0,0,1.2686658866417426,-0.09923674481121272,5,38
0,0,1.2686658866417426,-0.010685136232721102,5,38
0,0,1.2686658866417426,-0.09493348089541129,5,38
0,0,1.2686658866417426,-0.09942800098524833,5,38
0,1,1.2686658866417426,0.3881796147185623,5,38
0,0,1.2686658866417426,-0.09837609202805242,5,38
0,0,1.2686658866417426,-0.09799357967998118,5,38
